Wall time,Step,Value
1725205449.706845,58500,0.48165714740753174
1725205451.44042,59000,0.053046464920043945
1725205453.1373658,59500,0.20488595962524414
1725205454.879892,60000,0.37613147497177124
1725205456.5665362,60500,0.4730849862098694
1725205458.3073483,61000,0.1627976894378662
1725205460.3247771,61500,-0.15607436001300812
1725205462.0077713,62000,0.1592368632555008
1725205463.7243252,62500,0.06793581694364548
1725205465.5058625,63000,-0.10834630578756332
1725205467.2208328,63500,0.020550984889268875
1725205468.8789105,64000,-0.236657053232193
1725205470.6306255,64500,-0.2517099380493164
1725205472.383035,65000,0.1488477885723114
1725205474.0996554,65500,0.3088859021663666
1725205475.798205,66000,0.4669560194015503
1725205477.5514836,66500,-0.020442020148038864
1725205479.2338107,67000,0.02921130694448948
1725205481.0290453,67500,0.2450358122587204
1725205482.8064296,68000,-0.5839104652404785
1725205484.573768,68500,0.14404375851154327
1725205486.2608757,69000,0.033678021281957626
1725205488.0056322,69500,0.14757326245307922
1725205489.6561077,70000,0.1798633337020874
1725205491.3663769,70500,0.30107295513153076
1725205492.9937375,71000,0.3583886921405792
1725205494.7299774,71500,0.17949652671813965
1725205496.3930094,72000,-0.014669928699731827
1725205498.1340532,72500,-0.05590334162116051
1725205499.8113792,73000,-0.003458090592175722
1725205501.49386,73500,0.5912821888923645
1725205503.2322912,74000,0.33173736929893494
1725205505.002334,74500,0.16896823048591614
1725205506.7224042,75000,0.3520852029323578
1725205508.485156,75500,0.5776798725128174
1725205510.1659172,76000,-0.0945233702659607
1725205511.8249874,76500,0.49764516949653625
1725205513.6317146,77000,-0.42046672105789185
1725205515.3031836,77500,-0.33691754937171936
1725205517.3882785,78000,0.1975686103105545
1725205519.104337,78500,0.5473782420158386
1725205520.83676,79000,0.20901143550872803
1725205522.4768338,79500,0.5419552326202393
1725205524.2543128,80000,0.05311097949743271
1725205526.0254521,80500,0.01862255297601223
1725205527.7135644,81000,0.18956245481967926
1725205529.3799088,81500,0.06709106266498566
1725205531.166057,82000,-0.28829941153526306
1725205532.8743782,82500,0.12144913524389267
1725205534.6511056,83000,0.16004197299480438
1725205536.367832,83500,0.3933658003807068
1725205538.1293437,84000,0.2885442078113556
1725205539.820685,84500,0.11452312767505646
1725205541.5303383,85000,0.3996209502220154
1725205543.3259313,85500,-0.03323664888739586
1725205545.0206969,86000,0.46376246213912964
1725205546.7983494,86500,0.02861199527978897
1725205548.5159118,87000,0.33497050404548645
1725205550.16641,87500,-0.2704160511493683
1725205551.830345,88000,-0.06313715875148773
1725205553.544305,88500,0.5672863721847534
1725205555.240916,89000,0.411636620759964
1725205556.9913735,89500,0.05910194292664528
1725205558.782073,90000,0.10277111083269119
1725205560.545315,90500,0.3623921573162079
1725205562.262393,91000,0.052177734673023224
1725205564.0694776,91500,0.41187602281570435
1725205565.7725644,92000,0.34044748544692993
1725205567.52487,92500,0.49921709299087524
1725205569.2279437,93000,0.28780990839004517
1725205570.9812965,93500,0.566996693611145
1725205572.6569567,94000,-0.006546142045408487
1725205574.410872,94500,0.1713145226240158
1725205576.2029552,95000,-0.19851575791835785
1725205577.8647566,95500,-0.2000371664762497
1725205579.56372,96000,-0.02730480767786503
1725205581.346735,96500,-0.1837083101272583
1725205583.0520546,97000,-0.07325763255357742
1725205584.8356109,97500,0.02576502412557602
1725205586.5121632,98000,-0.047795768827199936
1725205588.3062959,98500,-0.05393253266811371
1725205590.3918948,99000,-0.15355005860328674
1725205592.1610465,99500,0.11531774699687958
