Wall time,Step,Value
1725205281.3303163,9754,-2.0
1725205281.6100917,9837,-1.7999999523162842
1725205281.7113364,9867,-1.7999999523162842
1725205281.7997925,9894,-2.0
1725205281.9016798,9917,-2.0
1725205282.0125453,9949,-2.0
1725205282.0958014,9973,-2.0
1725205282.1155283,9979,-2.0
1725205282.3993623,10063,-1.600000023841858
1725205282.4890819,10090,-2.0
1725205282.595955,10121,-2.0
1725205282.8382926,10191,-1.7999999523162842
1725205283.359571,10342,-2.0
1725205283.5412166,10395,-2.0
1725205283.7089097,10445,-2.0
1725205283.7552176,10458,-2.0
1725205283.9026434,10501,0.20000004768371582
1725205283.9604592,10518,-0.3999999761581421
1725205284.1049442,10561,-2.0
1725205284.3857477,10643,-2.0
1725205284.3926456,10645,-2.0
1725205284.6040266,10707,-2.0
1725205284.6611536,10724,-2.0
1725205285.684898,11023,-1.2000000476837158
1725205286.0360463,11118,-1.7999999523162842
1725205286.3757656,11218,-2.0
1725205286.7805839,11331,-2.0
1725205286.9961534,11394,-2.0
1725205288.5336194,11819,0.40000009536743164
1725205288.7012148,11867,-0.20000004768371582
1725205289.242245,12027,-1.399999976158142
1725205289.4071367,12076,-2.0
1725205290.2507312,12316,-2.0
1725205290.3783877,12354,-2.0
1725205290.523383,12398,-2.0
1725205290.5305142,12400,-2.0
1725205290.7819498,12476,-2.0
1725205291.5617328,12708,-2.0
1725205292.228999,12901,-2.0
1725205292.2421615,12905,-2.0
1725205292.3713398,12944,-2.0
1725205293.6105726,13304,-2.0
1725205293.8954444,13388,-2.0
1725205293.9988472,13418,-2.0
1725205294.3458788,13522,-1.399999976158142
1725205294.437427,13550,-2.0
1725205294.6864893,13623,-2.0
1725205294.7518716,13642,-2.0
1725205294.768467,13647,-2.0
1725205295.2836208,13802,-2.0
1725205295.4351587,13849,-2.0
1725205295.8422425,13971,-2.0
1725205295.8741887,13980,-2.0
1725205296.1103365,14046,-2.0
1725205296.570917,14188,-2.0
1725205296.6322742,14206,-2.0
1725205296.8281677,14265,-2.0
1725205297.1234877,14354,-2.0
1725205297.1470265,14361,-2.0
1725205298.0297356,14623,-2.0
1725205298.1094067,14645,-2.0
1725205298.467442,14745,-2.0
1725205298.8242836,14851,-2.0
1725205298.8686025,14864,-2.0
1725205299.4219432,15019,0.0
1725205299.581029,15065,-2.0
1725205299.597454,15070,-2.0
1725205299.7756646,15124,-2.0
1725205300.012147,15185,-2.0
1725205300.653992,15371,-2.0
1725205301.480123,15610,0.40000009536743164
1725205301.5765033,15638,2.0
1725205303.7485104,16241,2.0
1725205304.3014345,16392,0.5999999046325684
1725205305.8113434,16834,-2.0
1725205305.9203248,16866,-2.0
1725205305.9676132,16880,-2.0
1725205305.9777796,16883,-2.0
1725205306.0617514,16907,-2.0
1725205306.1979947,16947,-2.0
1725205306.7894902,17120,-2.0
1725205306.8139024,17127,-2.0
1725205307.2911508,17263,-2.0
1725205307.7393692,17394,-2.0
1725205308.3563519,17563,-2.0
1725205308.602414,17632,-2.0
1725205308.8230202,17697,-2.0
1725205308.9412987,17731,-2.0
1725205309.931029,18005,-0.6000000238418579
1725205310.3269913,18121,-2.0
1725205310.3547606,18129,-2.0
1725205310.3684285,18133,-2.0
1725205310.3819687,18137,-2.0
1725205311.2889493,18405,-2.0
1725205311.5533795,18481,-2.0
1725205312.535466,18759,2.0
1725205312.5579064,18765,0.5999999046325684
1725205312.6112487,18780,0.20000004768371582
1725205312.6625853,18795,0.5999999046325684
1725205313.0344925,18904,0.7999999523162842
1725205313.750102,19109,-2.0
1725205313.7635984,19113,-2.0
1725205314.0852532,19209,-2.0
1725205314.466916,19319,-2.0
1725205314.668115,19377,-2.0
1725205315.0913548,19501,-0.7999999523162842
1725205315.2434926,19546,-2.0
1725205315.505425,19617,-2.0
1725205316.2957342,19841,-2.0
1725205316.5684547,19922,-2.0
1725205316.827266,19999,-2.0
1725205318.5288742,20493,-2.0
1725205318.8194132,20578,-1.7999999523162842
1725205318.9542289,20618,-2.0
1725205319.045606,20646,-2.0
1725205319.1111403,20666,-2.0
1725205319.429573,20760,-2.0
1725205319.7008128,20841,-2.0
1725205320.163663,20968,-2.0
1725205320.2011993,20979,-2.0
1725205320.2716653,21000,-0.6000000238418579
1725205320.3900628,21036,-2.0
1725205320.4430265,21052,-2.0
1725205320.7015293,21129,-2.0
1725205321.1588948,21267,-2.0
1725205321.3061953,21311,-2.0
1725205322.6978893,21676,-2.0
1725205323.995202,22063,-1.399999976158142
1725205324.3174472,22162,-2.0
1725205324.8009808,22307,-2.0
1725205325.0408792,22380,-2.0
1725205326.1571457,22702,2.0
1725205326.34325,22756,0.20000004768371582
1725205327.4158227,23071,-2.0
1725205327.5339239,23106,-2.0
1725205328.3138206,23330,-2.0
1725205328.5759118,23406,-2.0
1725205328.5793936,23407,-2.0
1725205328.893647,23500,-1.0
1725205329.193461,23589,-2.0
1725205331.8570318,24378,-2.0
1725205332.206112,24469,-2.0
1725205332.2193608,24473,-2.0
1725205332.2822876,24492,-2.0
1725205332.992434,24704,-2.0
1725205333.0397499,24718,-2.0
1725205333.2011566,24758,-2.0
1725205333.430441,24828,-2.0
1725205333.4793136,24843,-2.0
1725205333.5881367,24875,-2.0
1725205333.6112149,24882,-2.0
1725205333.7967474,24938,-2.0
1725205334.0086606,24991,-2.0
1725205334.2210636,25053,-2.0
1725205334.421738,25112,-2.0
1725205334.8892844,25249,-2.0
1725205335.5554154,25444,-2.0
1725205336.2580047,25649,-2.0
1725205336.438691,25703,-2.0
1725205336.478882,25715,-2.0
1725205336.619438,25757,-2.0
1725205337.1565719,25917,-2.0
1725205337.1957045,25929,-2.0
1725205338.370715,26263,-2.0
1725205338.506633,26303,-2.0
1725205338.7568898,26377,-2.0
1725205338.906176,26421,-2.0
1725205339.664103,26646,-2.0
1725205339.8192308,26693,-2.0
1725205340.266277,26816,-2.0
1725205340.8041017,26970,-2.0
1725205340.954137,27014,-0.20000004768371582
1725205341.006191,27029,-1.2000000476837158
1725205341.2652905,27104,-2.0
1725205341.9646518,27308,-2.0
1725205342.4723063,27454,-2.0
1725205342.7032938,27521,-1.600000023841858
1725205343.0602407,27626,-2.0
1725205343.143872,27651,-2.0
1725205343.6451325,27792,-2.0
1725205343.7826903,27833,-2.0
1725205344.0238707,27894,-2.0
1725205344.4060726,28006,-0.7999999523162842
1725205344.5442135,28045,-2.0
1725205344.7560747,28102,-2.0
1725205346.0161602,28452,-2.0
1725205346.7255287,28615,-2.0
1725205347.3262687,28794,-2.0
1725205347.970746,28972,-2.0
1725205348.0096285,28984,-2.0
1725205348.944729,29259,2.0
1725205349.118345,29310,1.4000000953674316
1725205349.5377095,29431,2.0
1725205349.7378464,29490,2.0
1725205349.9994109,29565,-2.0
1725205350.1839142,29620,-2.0
1725205350.237768,29636,-2.0
1725205350.359716,29671,-2.0
1725205350.3808327,29677,-2.0
1725205350.7470129,29784,-2.0
1725205350.9063094,29831,-2.0
1725205350.9635897,29848,-2.0
1725205351.0508983,29874,-2.0
1725205351.3888783,29974,-2.0
1725205351.6635222,30055,-1.0
1725205351.7033463,30067,0.0
1725205351.7486608,30080,-0.6000000238418579
1725205352.5364823,30300,-2.0
1725205352.6486251,30333,-2.0
1725205353.951209,30703,-2.0
1725205354.600787,30892,-2.0
1725205354.6898847,30919,-2.0
1725205354.8291357,30959,-2.0
1725205354.8574488,30967,-2.0
1725205354.9906578,31006,-0.6000000238418579
1725205355.8065004,31244,2.0
1725205356.0873754,31314,2.0
1725205356.2998338,31376,2.0
1725205356.4155116,31410,2.0
1725205357.088192,31607,-2.0
1725205357.26874,31660,-2.0
1725205358.127581,31902,-2.0
1725205358.181894,31918,-2.0
1725205358.2985575,31953,-2.0
1725205358.3772583,31976,-2.0
1725205358.505484,32014,0.7999999523162842
1725205360.1785297,32507,-0.7999999523162842
1725205360.387726,32569,-2.0
1725205361.2024124,32811,-2.0
1725205361.2449121,32824,-2.0
1725205361.248172,32825,-2.0
1725205361.500061,32902,-2.0
1725205361.865515,33012,-2.0
1725205362.7900784,33279,-2.0
1725205363.227939,33408,-2.0
1725205363.2886765,33426,-2.0
1725205364.2285635,33701,-2.0
1725205364.5743709,33803,-2.0
1725205364.7799058,33864,-2.0
1725205364.7866309,33866,-2.0
1725205364.8535838,33886,-2.0
1725205365.3095784,34021,1.4000000953674316
1725205365.5946515,34107,2.0
1725205366.842321,34464,1.5999999046325684
1725205366.9612796,34499,2.0
1725205367.3767638,34623,-2.0
1725205368.4445915,34931,-2.0
1725205368.503363,34949,-2.0
1725205368.5099947,34951,-2.0
1725205368.563361,34967,-2.0
1725205369.146962,35140,-2.0
1725205369.4038556,35217,-2.0
1725205369.9460654,35377,-2.0
1725205370.2337112,35464,-2.0
1725205370.2768433,35477,-2.0
1725205370.5265815,35551,-1.7999999523162842
1725205370.619504,35579,-2.0
1725205370.8060014,35635,-2.0
1725205371.0335183,35704,-2.0
1725205371.5893013,35874,-2.0
1725205371.7169816,35913,-2.0
1725205371.8293724,35948,-2.0
1725205372.0672123,36008,1.2000000476837158
1725205373.7277384,36501,-0.20000004768371582
1725205374.1458583,36612,-2.0
1725205374.2108502,36631,-2.0
1725205374.4276216,36694,-2.0
1725205375.086948,36886,-2.0
1725205375.093595,36888,-2.0
1725205375.103601,36891,-2.0
1725205375.1451983,36903,-2.0
1725205375.1920335,36917,-2.0
1725205375.460116,36996,-2.0
1725205375.6968834,37065,-2.0
1725205375.9352286,37079,-2.0
1725205376.0636797,37116,-2.0
1725205376.285835,37182,-2.0
1725205377.3642187,37498,-2.0
1725205378.0072343,37674,-2.0
1725205378.2609456,37749,-2.0
1725205378.4585114,37808,-2.0
1725205378.885582,37937,-2.0
1725205380.3966835,38386,-2.0
1725205380.4000604,38387,-2.0
1725205380.470834,38408,-2.0
1725205380.7370365,38487,-2.0
1725205380.9957922,38563,-2.0
1725205381.8099844,38805,-2.0
1725205381.965766,38839,-2.0
1725205382.1058319,38880,-2.0
1725205382.166518,38898,-2.0
1725205382.594153,39025,-1.7999999523162842
1725205383.3041105,39238,-2.0
1725205384.1081924,39477,-2.0
1725205384.358051,39551,-2.0
1725205384.4848104,39588,-2.0
1725205384.9083564,39712,-2.0
1725205386.0368373,40030,0.20000004768371582
1725205386.306488,40110,-2.0
1725205386.53208,40174,-2.0
1725205386.7369075,40236,-2.0
1725205386.7802086,40249,-2.0
1725205387.0409927,40326,-2.0
1725205387.0617795,40332,-2.0
1725205387.3440151,40416,-2.0
1725205387.6997654,40522,-1.399999976158142
1725205387.7609453,40540,-1.600000023841858
1725205387.9374335,40593,-2.0
1725205388.017168,40617,-2.0
1725205388.6031413,40793,-2.0
1725205388.6296608,40801,-2.0
1725205388.7892282,40849,-2.0
1725205389.098972,40942,-2.0
1725205389.5230885,41070,-2.0
1725205389.5332031,41073,-2.0
1725205389.5465827,41077,-2.0
1725205390.2789595,41291,-2.0
1725205390.560045,41374,-2.0
1725205390.9006078,41473,-2.0
1725205391.1122813,41536,-2.0
1725205391.1289525,41541,-2.0
1725205391.2158358,41566,-2.0
1725205391.905763,41772,-2.0
1725205392.373105,41912,-2.0
1725205392.5617275,41968,-2.0
1725205392.7085783,42012,1.0
1725205393.0650084,42118,2.0
1725205393.098274,42128,1.0
1725205393.1082878,42131,1.5999999046325684
1725205394.2785895,42461,1.2000000476837158
1725205394.5265553,42535,-2.0
1725205395.6165311,42855,-2.0
1725205395.771321,42900,-2.0
1725205395.985593,42951,-2.0
1725205396.6078646,43138,-2.0
1725205396.9156413,43231,-2.0
1725205397.1329272,43296,-2.0
1725205398.000541,43554,2.0
1725205398.1949673,43611,2.0
1725205398.7612245,43777,2.0
1725205399.1142113,43880,-0.20000004768371582
1725205400.4487014,44255,-0.3999999761581421
1725205400.543033,44283,2.0
1725205400.768336,44349,-0.6000000238418579
1725205400.8167977,44363,2.0
1725205401.1486561,44463,0.7999999523162842
1725205401.218379,44484,2.0
1725205401.3428583,44522,-0.7999999523162842
1725205401.6769605,44624,-2.0
1725205401.9686325,44711,-2.0
1725205402.0114858,44724,-2.0
1725205402.0313325,44730,-2.0
1725205402.1333284,44761,-2.0
1725205402.8345053,44976,-2.0
1725205402.964941,45014,-2.0
1725205403.070661,45045,-2.0
1725205404.2979555,45385,-2.0
1725205404.4391925,45427,-2.0
1725205404.8033617,45530,-2.0
1725205404.9477227,45571,-2.0
1725205405.5743575,45757,-2.0
1725205407.3214061,46274,-2.0
1725205408.1126943,46492,-2.0
1725205408.151705,46504,-1.7999999523162842
1725205408.5117893,46610,-2.0
1725205408.89296,46722,-2.0
1725205409.4139273,46874,-2.0
1725205409.4671497,46890,-2.0
1725205409.536073,46910,-2.0
1725205409.957678,47017,-0.3999999761581421
1725205410.0600724,47046,-0.7999999523162842
1725205410.1187549,47063,-2.0
1725205410.1325426,47067,-1.600000023841858
1725205410.1867359,47083,-1.399999976158142
1725205410.28501,47112,-2.0
1725205410.4483626,47159,-2.0
1725205410.5129938,47178,-2.0
1725205410.9400413,47304,-2.0
1725205411.0910997,47348,-2.0
1725205411.4704967,47459,-2.0
1725205411.7651598,47546,-2.0
1725205411.9870965,47611,-2.0
1725205412.0351455,47625,-2.0
1725205412.548309,47777,-2.0
1725205413.5252333,47999,-2.0
1725205414.2240293,48189,-2.0
1725205414.2539544,48198,-2.0
1725205414.4205143,48247,-2.0
1725205414.8917885,48385,-2.0
1725205415.3225844,48510,0.0
1725205415.7609937,48635,-2.0
1725205415.9729505,48696,-2.0
1725205416.0480773,48717,-2.0
1725205416.4773514,48843,-2.0
1725205417.3270698,49093,-2.0
1725205417.5723097,49165,-2.0
1725205417.695119,49201,-2.0
1725205417.973399,49268,-2.0
1725205418.1273148,49314,-2.0
1725205418.6974978,49483,-2.0
1725205418.8472345,49527,-0.7999999523162842
1725205419.416048,49691,-2.0
1725205419.4532897,49702,-2.0
1725205419.6249743,49752,-2.0
1725205420.0231793,49853,-2.0
1725205420.0607283,49864,-2.0
1725205420.3875022,49961,-2.0
1725205420.4345503,49975,-2.0
1725205420.5530086,50010,2.0
1725205421.3944101,50261,1.2000000476837158
1725205421.6004643,50322,2.0
1725205422.2281108,50505,1.7999999523162842
1725205422.5420759,50598,2.0
1725205422.5591743,50603,1.0
1725205422.6818516,50639,0.7999999523162842
1725205422.8837223,50697,1.5999999046325684
1725205423.0713127,50752,2.0
1725205423.1016304,50761,0.40000009536743164
1725205423.5706985,50899,2.0
1725205424.3034945,51094,2.0
1725205425.5920074,51468,2.0
1725205426.7148426,51797,-2.0
1725205427.1635916,51930,-2.0
1725205427.1836042,51936,-2.0
1725205427.232239,51950,-2.0
1725205427.303716,51971,-2.0
1725205427.4442372,52013,-2.0
1725205428.2282934,52229,-2.0
1725205428.3449786,52263,-2.0
1725205428.645359,52352,-2.0
1725205428.6861799,52364,-2.0
1725205428.8044744,52399,-2.0
1725205429.2822144,52539,-2.0
1725205429.3095903,52547,-2.0
1725205429.6258268,52641,-2.0
1725205429.709333,52666,-2.0
1725205430.718753,52967,-2.0
1725205431.0977228,53082,-2.0
1725205431.6667218,53254,-2.0
1725205432.9820125,53623,-2.0
1725205433.613365,53810,-2.0
1725205434.2466652,53982,-2.0
1725205434.4567394,54041,2.0
1725205434.815301,54147,-0.3999999761581421
1725205435.8921015,54458,2.0
1725205436.349786,54588,-2.0
1725205436.3635972,54592,-2.0
1725205436.4076126,54605,-2.0
1725205436.9634404,54766,-2.0
1725205438.0410604,55065,1.0
1725205438.0875854,55079,0.5999999046325684
1725205438.225146,55120,2.0
1725205438.3165023,55148,2.0
1725205438.3474793,55157,0.7999999523162842
1725205438.6980782,55261,2.0
1725205439.0652018,55367,2.0
1725205439.51073,55499,2.0
1725205439.7976575,55583,-2.0
1725205439.807644,55586,-2.0
1725205440.0056093,55629,-2.0
1725205440.3157752,55718,-2.0
1725205440.8140993,55870,-2.0
1725205441.1729991,55982,-2.0
1725205441.2703815,56011,-2.0
1725205441.677412,56132,-2.0
1725205441.799005,56168,-2.0
1725205441.9442232,56210,-2.0
1725205442.2149565,56291,-2.0
1725205442.8399396,56477,-2.0
1725205442.8527944,56481,-2.0
1725205442.8735127,56487,-2.0
1725205443.9448714,56791,-2.0
1725205443.9518156,56793,-2.0
1725205444.4239197,56932,-2.0
1725205444.5169928,56959,-2.0
1725205444.8726828,57066,-2.0
1725205445.6589108,57301,-2.0
1725205446.07981,57412,-2.0
1725205446.2086487,57451,-2.0
1725205447.3171127,57792,-2.0
1725205447.6649241,57898,-2.0
1725205447.8149712,57944,-2.0
1725205447.8878987,57966,-2.0
1725205447.926978,57978,-2.0
1725205448.573015,58170,-2.0
1725205449.2368882,58367,-2.0
1725205449.3415723,58397,-2.0
1725205449.368576,58405,-2.0
1725205449.5108802,58447,-2.0
1725205450.155196,58615,2.0
1725205450.298084,58655,2.0
1725205450.5439615,58730,2.0
1725205450.6621373,58766,2.0
1725205450.9867737,58865,-0.20000004768371582
1725205451.629166,59057,-2.0
1725205452.588148,59340,-2.0
1725205453.0875585,59485,-2.0
1725205453.317004,59553,-1.600000023841858
1725205454.7874532,59972,-2.0
1725205454.8832302,60001,1.2000000476837158
1725205455.4877446,60179,1.0
1725205455.8273592,60280,2.0
1725205456.3381112,60431,-0.3999999761581421
1725205458.1617143,60958,-2.0
1725205459.1906865,61178,-2.0
1725205459.3269713,61219,-2.0
1725205459.9479547,61386,-2.0
1725205459.9870281,61398,-2.0
1725205460.861476,61660,-2.0
1725205461.0795636,61725,-2.0
1725205461.1380906,61742,-2.0
1725205461.6818702,61904,-2.0
1725205461.902844,61969,-2.0
1725205461.9738133,61990,-2.0
1725205462.1949897,62052,-2.0
1725205462.293436,62081,-2.0
1725205463.1885417,62344,-2.0
1725205463.337057,62386,-2.0
1725205463.984622,62558,2.0
1725205463.991454,62560,2.0
1725205464.8874528,62820,1.2000000476837158
1725205465.3949304,62968,2.0
1725205465.7411833,63071,-2.0
1725205466.060899,63150,-2.0
1725205466.3822186,63248,-2.0
1725205467.4411783,63568,-2.0
1725205467.6199903,63622,-2.0
1725205467.8334177,63687,-2.0
1725205468.5606906,63905,-2.0
1725205469.19111,64091,-2.0
1725205469.3127828,64128,-2.0
1725205470.6271498,64499,-2.0
1725205470.9656894,64598,-2.0
1725205471.0707147,64629,-2.0
1725205472.0214844,64894,-2.0
1725205472.1367474,64928,-2.0
1725205473.4952035,65325,2.0
1725205473.6538496,65372,2.0
1725205473.8114424,65417,2.0
1725205473.90933,65445,0.7999999523162842
1725205473.9199455,65448,2.0
1725205474.2985609,65558,-2.0
1725205474.7292755,65684,-2.0
1725205474.8578787,65722,-2.0
1725205474.9629476,65753,-2.0
1725205475.2607384,65841,-2.0
1725205475.3173695,65858,-2.0
1725205475.569231,65933,-2.0
1725205475.646836,65956,-2.0
1725205475.7520976,65987,-2.0
1725205476.2425876,66113,2.0
1725205476.5688891,66210,2.0
1725205476.6368165,66230,1.5999999046325684
1725205476.6848254,66244,2.0
1725205476.8487172,66292,2.0
1725205477.5824878,66509,-0.6000000238418579
1725205478.0016563,66633,-2.0
1725205478.0651743,66652,-2.0
1725205478.105116,66664,-2.0
1725205478.1588576,66680,-2.0
1725205478.2155454,66697,-2.0
1725205478.3565707,66739,-2.0
1725205478.366855,66742,-2.0
1725205478.495824,66780,-2.0
1725205479.5293472,67090,-2.0
1725205480.1257088,67237,-2.0
1725205480.2774153,67281,-2.0
1725205480.6311073,67386,-2.0
1725205481.0660803,67511,-0.7999999523162842
1725205481.1070218,67523,-2.0
1725205482.2183552,67834,-2.0
1725205482.312378,67860,-2.0
1725205482.4503493,67898,-2.0
1725205482.786336,67994,-2.0
1725205483.0318336,68069,-2.0
1725205483.446973,68188,-2.0
1725205483.8652244,68311,-2.0
1725205484.1240494,68368,-2.0
1725205484.3557222,68438,-2.0
1725205484.418806,68456,-2.0
1725205484.8679378,68587,-2.0
1725205484.9823034,68619,-2.0
1725205484.996134,68623,-2.0
1725205485.139442,68664,-2.0
1725205485.6822326,68826,-2.0
1725205486.4778776,69066,-2.0
1725205486.494252,69071,-2.0
1725205487.0412085,69234,-2.0
1725205487.3975084,69336,-2.0
1725205487.7012334,69427,-2.0
1725205487.8119216,69460,-2.0
1725205488.1009784,69529,-2.0
1725205488.463791,69640,-0.3999999761581421
1725205488.5770156,69675,2.0
1725205488.9401255,69785,2.0
1725205489.065342,69822,2.0
1725205490.361468,70195,-0.7999999523162842
1725205490.8334887,70339,1.5999999046325684
1725205490.9031196,70360,2.0
1725205491.6477783,70588,-2.0
1725205491.6652696,70593,-2.0
1725205491.8126454,70637,-2.0
1725205491.8561938,70650,-2.0
1725205492.1596625,70741,-2.0
1725205492.5918667,70875,-2.0
1725205492.8355832,70951,-2.0
1725205492.8583016,70958,-2.0
1725205493.0378761,71013,2.0
1725205493.2661934,71081,2.0
1725205493.5283275,71159,2.0
1725205493.6868334,71206,2.0
1725205493.8555746,71256,2.0
1725205494.2527423,71356,-0.3999999761581421
1725205495.3789756,71694,-2.0
1725205495.6240432,71768,-2.0
1725205495.7694993,71812,-2.0
1725205495.8380342,71833,-2.0
1725205496.1354668,71923,-2.0
1725205496.7354214,72102,-2.0
1725205497.363244,72289,-2.0
1725205498.2965302,72550,-2.0
1725205498.4132261,72585,-2.0
1725205498.5350366,72620,-2.0
1725205498.623859,72646,-2.0
1725205500.2278273,73124,2.0
1725205500.498625,73204,2.0
1725205500.627762,73242,1.2000000476837158
1725205501.3359458,73453,2.0
1725205501.4668941,73492,-1.0
1725205501.7110949,73565,-2.0
1725205502.1830106,73686,-2.0
1725205502.6927264,73838,-2.0
1725205502.8466644,73885,-2.0
1725205502.947473,73915,-2.0
1725205502.9702044,73922,-2.0
1725205503.0412452,73943,-2.0
1725205503.3476775,74034,2.0
1725205503.354538,74036,2.0
1725205503.7406723,74150,-0.6000000238418579
1725205503.9509878,74192,2.0
1725205504.3391347,74306,-0.3999999761581421
1725205504.7005389,74412,2.0
1725205504.9410667,74482,2.0
1725205505.327717,74594,2.0
1725205505.7509453,74718,2.0
1725205505.8836582,74756,2.0
1725205506.2289515,74857,1.5999999046325684
1725205506.739184,75005,2.0
1725205507.0526996,75097,-2.0
1725205507.0988731,75110,-2.0
1725205507.2206426,75146,-2.0
1725205507.3490365,75184,-2.0
1725205507.4221323,75205,-2.0
1725205508.0536897,75369,-2.0
1725205508.291035,75442,-2.0
1725205508.474835,75497,-2.0
1725205508.703916,75565,-2.0
1725205508.861385,75612,-2.0
1725205509.1058924,75685,-2.0
1725205510.0357583,75960,-2.0
1725205510.1820307,76005,-2.0
1725205510.8920405,76218,-2.0
1725205510.895516,76219,-2.0
1725205511.1921282,76306,-2.0
1725205511.7825701,76487,-2.0
1725205511.994641,76531,2.0
1725205512.1903512,76587,1.7999999523162842
1725205512.898092,76793,-0.6000000238418579
1725205513.4146316,76937,1.5999999046325684
1725205513.6725802,77012,-2.0
1725205513.7420092,77032,-2.0
1725205514.1322384,77145,-2.0
1725205515.3234901,77506,-2.0
1725205515.4866567,77555,-2.0
1725205515.49671,77558,-2.0
1725205515.6661353,77609,-2.0
1725205516.7412708,77806,-2.0
1725205517.2194827,77950,-2.0
1725205517.52535,78039,2.0
1725205517.5970192,78060,2.0
1725205517.7019305,78089,2.0
1725205517.8902926,78144,2.0
1725205518.0340354,78186,2.0
1725205518.181058,78229,2.0
1725205518.3403134,78275,-0.3999999761581421
1725205518.5231767,78329,2.0
1725205518.5907614,78349,2.0
1725205518.600849,78352,0.5999999046325684
1725205518.842142,78423,2.0
1725205518.8831303,78435,2.0
1725205519.16266,78517,0.20000004768371582
1725205519.1726644,78520,-2.0
1725205519.410715,78590,-2.0
1725205519.5720177,78638,-2.0
1725205519.996786,78745,-2.0
1725205520.0303133,78755,-2.0
