Wall time,Step,Value
1725207262.2521877,17563,2.0
1725207262.4924304,17632,1.7999999523162842
1725207262.7152267,17697,1.7999999523162842
1725207262.8330305,17731,1.4000000953674316
1725207263.7500706,18005,-0.3999999761581421
1725207264.1681726,18121,1.5999999046325684
1725207264.1950579,18129,1.5999999046325684
1725207264.2085094,18133,0.5999999046325684
1725207264.2220407,18137,1.7999999523162842
1725207265.137951,18405,1.5999999046325684
1725207265.4074159,18481,1.4000000953674316
1725207266.341275,18759,-2.0
1725207266.3611326,18765,-1.600000023841858
1725207266.41099,18780,-2.0
1725207266.4604573,18795,-2.0
1725207266.8197727,18904,-1.7999999523162842
1725207267.5240607,19109,-1.600000023841858
1725207267.53807,19113,-2.0
1725207267.9111233,19209,-2.0
1725207268.2734115,19319,-1.399999976158142
1725207268.4679265,19377,-2.0
1725207268.8734274,19501,0.20000004768371582
1725207269.027135,19546,-0.3999999761581421
1725207269.2744114,19617,1.5999999046325684
1725207270.0068905,19841,-2.0
1725207270.2768085,19922,-1.600000023841858
1725207270.5461695,19999,-2.0
1725207272.2388656,20493,-2.0
1725207272.5374122,20578,1.7999999523162842
1725207272.6789904,20618,1.4000000953674316
1725207272.7776573,20646,1.5999999046325684
1725207272.8461988,20666,1.5999999046325684
1725207273.1690538,20760,1.4000000953674316
1725207273.446465,20841,1.5999999046325684
1725207273.866902,20968,1.5999999046325684
1725207273.9368443,20979,1.7999999523162842
1725207274.0082285,21000,0.40000009536743164
1725207274.1307576,21036,0.0
1725207274.1853204,21052,0.40000009536743164
1725207274.4441764,21129,-0.20000004768371582
1725207274.9045203,21267,1.0
1725207275.0505767,21311,1.7999999523162842
1725207276.4304228,21676,1.7999999523162842
1725207277.731889,22063,-1.0
1725207278.099604,22162,-2.0
1725207278.5990627,22307,-2.0
1725207278.848754,22380,-1.600000023841858
1725207279.9908721,22702,1.4000000953674316
1725207280.1782386,22756,1.5999999046325684
1725207281.2520092,23071,2.0
1725207281.3696172,23106,1.7999999523162842
1725207282.1301432,23330,1.4000000953674316
1725207282.3884335,23406,1.2000000476837158
1725207282.3918114,23407,1.7999999523162842
1725207282.704923,23500,-0.7999999523162842
1725207283.000868,23589,1.5999999046325684
1725207285.697945,24378,1.5999999046325684
1725207286.0164585,24469,2.0
1725207286.0299067,24473,2.0
1725207286.0936956,24492,1.7999999523162842
1725207286.805318,24704,2.0
1725207286.850674,24718,1.7999999523162842
1725207286.9816668,24758,2.0
1725207287.2141552,24828,2.0
1725207287.2651572,24843,1.7999999523162842
1725207287.3712025,24875,1.4000000953674316
1725207287.3940332,24882,2.0
1725207287.581069,24938,2.0
1725207287.7534723,24991,2.0
1725207287.9977286,25053,1.4000000953674316
1725207288.196581,25112,2.0
1725207288.648608,25249,1.7999999523162842
1725207289.327899,25444,1.5999999046325684
1725207290.0217113,25649,-2.0
1725207290.2000191,25703,-2.0
1725207290.240214,25715,-2.0
1725207290.3804688,25757,-2.0
1725207290.9155045,25917,-1.7999999523162842
1725207290.9542804,25929,-2.0
1725207292.1177032,26263,1.7999999523162842
1725207292.247872,26303,1.2000000476837158
1725207292.4989738,26377,2.0
1725207292.6521878,26421,1.5999999046325684
1725207293.3912995,26646,-2.0
1725207293.5420194,26693,-1.2000000476837158
1725207293.9394455,26816,-1.600000023841858
1725207294.428669,26970,-1.399999976158142
1725207294.5695136,27014,1.0
1725207294.6172657,27029,-1.2000000476837158
1725207294.8690937,27104,1.4000000953674316
1725207295.532829,27308,1.5999999046325684
1725207296.0543413,27454,2.0
1725207296.2772028,27521,0.40000009536743164
1725207296.6236298,27626,-1.7999999523162842
1725207296.7084892,27651,-2.0
1725207297.201569,27792,-2.0
1725207297.3387377,27833,-1.600000023841858
1725207297.5403883,27894,-2.0
1725207297.9145687,28006,0.5999999046325684
1725207298.0442445,28045,1.5999999046325684
1725207298.2339,28102,2.0
1725207299.397866,28452,2.0
1725207300.1383555,28615,-0.7999999523162842
1725207300.7343187,28794,-1.7999999523162842
1725207301.3308902,28972,-2.0
1725207301.370025,28984,-0.7999999523162842
1725207302.3000815,29259,2.0
1725207302.4716456,29310,2.0
1725207302.880825,29431,2.0
1725207303.0777109,29490,1.5999999046325684
1725207303.326613,29565,1.4000000953674316
1725207303.5102365,29620,1.7999999523162842
1725207303.5631034,29636,1.4000000953674316
1725207303.6794236,29671,1.2000000476837158
1725207303.6994934,29677,2.0
1725207304.1057818,29784,2.0
1725207304.2691674,29831,1.5999999046325684
1725207304.3267663,29848,1.5999999046325684
1725207304.4129958,29874,2.0
1725207304.7513108,29974,2.0
1725207305.01631,30055,-1.399999976158142
1725207305.0557804,30067,-2.0
1725207305.0990245,30080,-2.0
1725207305.818795,30300,-1.7999999523162842
1725207305.93145,30333,-1.7999999523162842
1725207307.1552393,30703,1.7999999523162842
1725207307.7749255,30892,1.5999999046325684
1725207307.8618612,30919,2.0
1725207308.0377219,30959,2.0
1725207308.0636516,30967,2.0
1725207308.1927962,31006,-0.6000000238418579
1725207308.9798691,31244,-2.0
1725207309.207858,31314,-2.0
1725207309.4055166,31376,-2.0
1725207309.5182328,31410,-2.0
1725207310.2254708,31607,0.0
1725207310.407604,31660,-1.600000023841858
1725207311.2234333,31902,1.7999999523162842
1725207311.278336,31918,2.0
1725207311.3965707,31953,1.7999999523162842
1725207311.4722457,31976,2.0
1725207311.5991902,32014,1.5999999046325684
1725207313.2833993,32507,0.7999999523162842
1725207313.4867387,32569,2.0
1725207314.3771381,32811,2.0
1725207314.422236,32824,1.5999999046325684
1725207314.4257772,32825,2.0
1725207314.6858327,32902,2.0
1725207315.068181,33012,-0.3999999761581421
1725207315.9831457,33279,-2.0
1725207316.4168277,33408,-2.0
1725207316.4781294,33426,-2.0
1725207317.4131281,33701,2.0
1725207317.7583127,33803,2.0
1725207318.029502,33864,1.4000000953674316
1725207318.0366175,33866,1.2000000476837158
1725207318.1049333,33886,2.0
1725207318.5666556,34021,2.0
1725207318.859704,34107,1.7999999523162842
1725207320.083039,34464,1.7999999523162842
1725207320.2057889,34499,2.0
1725207320.6225486,34623,2.0
1725207321.7070956,34931,2.0
1725207321.7681885,34949,2.0
1725207321.7747025,34951,1.5999999046325684
1725207321.8277123,34967,1.7999999523162842
1725207322.4683604,35140,1.5999999046325684
1725207322.7414334,35217,2.0
1725207323.2643797,35377,1.7999999523162842
1725207323.55507,35464,2.0
1725207323.5969083,35477,1.4000000953674316
1725207323.8436503,35551,2.0
1725207323.9781342,35579,1.7999999523162842
1725207324.16409,35635,1.2000000476837158
1725207324.3958743,35704,1.2000000476837158
1725207324.9943142,35874,2.0
1725207325.1258245,35913,1.5999999046325684
1725207325.2461004,35948,1.7999999523162842
1725207325.4486356,36008,-1.7999999523162842
1725207327.0870714,36501,0.40000009536743164
1725207327.4707484,36612,-2.0
1725207327.5371819,36631,-2.0
1725207327.7475579,36694,-1.399999976158142
1725207328.4285738,36886,-2.0
1725207328.4351742,36888,-2.0
1725207328.445041,36891,-2.0
1725207328.4860032,36903,-1.600000023841858
1725207328.5322363,36917,-1.7999999523162842
1725207328.7925498,36996,-2.0
1725207329.0193236,37065,2.0
1725207329.2587676,37079,2.0
1725207329.3825848,37116,2.0
1725207329.6009939,37182,2.0
1725207330.6877124,37498,2.0
1725207331.2842753,37674,1.2000000476837158
1725207331.5333264,37749,1.5999999046325684
1725207331.726527,37808,2.0
1725207332.1912565,37937,1.5999999046325684
1725207333.6822786,38386,1.4000000953674316
1725207333.685641,38387,1.7999999523162842
1725207333.7568457,38408,2.0
1725207334.0641012,38487,1.5999999046325684
1725207334.3223557,38563,-0.6000000238418579
1725207335.136592,38805,-2.0
1725207335.2535303,38839,-2.0
1725207335.3903337,38880,-2.0
1725207335.451022,38898,-2.0
1725207335.884932,39025,-1.399999976158142
1725207336.600276,39238,-2.0
1725207337.3961866,39477,-2.0
1725207337.6451097,39551,2.0
1725207337.7691808,39588,1.5999999046325684
1725207338.234681,39712,1.0
1725207339.3095002,40030,0.5999999046325684
1725207339.5787911,40110,2.0
1725207339.7963471,40174,1.5999999046325684
1725207340.0571291,40236,2.0
1725207340.1005769,40249,1.5999999046325684
1725207340.364068,40326,1.7999999523162842
1725207340.3846815,40332,2.0
1725207340.675526,40416,2.0
1725207341.0288913,40522,2.0
1725207341.090656,40540,2.0
1725207341.2657464,40593,2.0
1725207341.3441834,40617,2.0
1725207341.9352167,40793,2.0
1725207341.9613621,40801,1.4000000953674316
1725207342.12717,40849,1.0
1725207342.4433532,40942,2.0
1725207342.886962,41070,2.0
1725207342.8970172,41073,2.0
1725207342.9104319,41077,2.0
1725207343.6307855,41291,2.0
1725207343.9624362,41374,2.0
1725207344.2908204,41473,1.7999999523162842
1725207344.4971144,41536,-1.600000023841858
1725207344.5130737,41541,-2.0
1725207344.5922809,41566,-2.0
1725207345.2890806,41772,-2.0
1725207345.7538712,41912,-2.0
1725207345.9887571,41968,-1.7999999523162842
1725207346.1366851,42012,-1.7999999523162842
1725207346.4909496,42118,2.0
1725207346.5246918,42128,2.0
1725207346.5353107,42131,2.0
1725207347.6296058,42461,1.7999999523162842
1725207347.8705666,42535,-1.600000023841858
1725207348.9456449,42855,-2.0
1725207349.1014805,42900,-0.7999999523162842
1725207349.276326,42951,-2.0
1725207349.9630902,43138,1.4000000953674316
1725207350.2788606,43231,2.0
1725207350.5004518,43296,1.4000000953674316
1725207351.377831,43554,-2.0
1725207351.5697355,43611,-2.0
1725207352.1735125,43777,-2.0
1725207352.524944,43880,-2.0
1725207353.8081133,44255,2.0
1725207353.906964,44283,2.0
1725207354.1333663,44349,2.0
1725207354.1818125,44363,2.0
1725207354.533005,44463,2.0
1725207354.609248,44484,2.0
1725207354.7452009,44522,2.0
1725207355.095931,44624,2.0
1725207355.390726,44711,1.7999999523162842
1725207355.434319,44724,1.2000000476837158
1725207355.4560382,44730,2.0
1725207355.5639513,44761,1.7999999523162842
1725207356.3407962,44976,2.0
1725207356.4725375,45014,2.0
1725207356.577111,45045,1.5999999046325684
1725207357.7194717,45385,2.0
1725207357.861438,45427,2.0
1725207358.2059438,45530,-0.6000000238418579
1725207358.3429246,45571,1.2000000476837158
1725207358.9668348,45757,2.0
1725207360.7420976,46274,2.0
1725207361.4661148,46492,2.0
1725207361.5059793,46504,-1.0
1725207361.8552818,46610,-1.0
1725207362.276608,46722,-2.0
1725207362.788084,46874,-1.2000000476837158
1725207362.8421671,46890,-2.0
1725207362.9086525,46910,-2.0
1725207363.2541466,47017,-1.399999976158142
1725207363.347651,47046,-2.0
1725207363.4047875,47063,-2.0
1725207363.4186757,47067,-2.0
1725207363.4712713,47083,-1.7999999523162842
1725207363.566864,47112,-2.0
1725207363.721527,47159,-2.0
1725207363.783815,47178,-2.0
1725207364.2592106,47304,-2.0
1725207364.4032335,47348,-2.0
1725207364.7695317,47459,-2.0
1725207365.0596366,47546,-2.0
1725207365.2860157,47611,-1.600000023841858
1725207365.3427193,47625,-2.0
1725207365.8416166,47777,-2.0
1725207366.7879856,47999,-2.0
1725207367.416285,48189,-2.0
1725207367.4451447,48198,-1.399999976158142
1725207367.6040072,48247,-2.0
1725207368.095732,48385,-2.0
1725207368.5103724,48510,1.0
1725207368.9343603,48635,1.4000000953674316
1725207369.1399424,48696,2.0
1725207369.2101955,48717,2.0
1725207369.6324792,48843,1.5999999046325684
1725207370.4684944,49093,-2.0
1725207370.7117682,49165,-2.0
1725207370.83159,49201,-2.0
1725207371.056821,49268,-2.0
1725207371.2111282,49314,-2.0
1725207371.7765524,49483,-1.7999999523162842
1725207371.9932432,49527,-2.0
1725207372.5291328,49691,-2.0
1725207372.5660973,49702,-2.0
1725207372.7366893,49752,-2.0
1725207373.07547,49853,-2.0
1725207373.1114762,49864,-2.0
1725207373.4381554,49961,-2.0
1725207373.48443,49975,-2.0
1725207373.5997808,50010,0.7999999523162842
1725207374.490599,50261,2.0
1725207374.695394,50322,2.0
1725207375.312058,50505,-1.7999999523162842
1725207375.6228771,50598,1.5999999046325684
1725207375.6394308,50603,2.0
1725207375.7580404,50639,2.0
1725207376.0225365,50697,2.0
1725207376.2167125,50752,2.0
1725207376.2485306,50761,2.0
1725207376.7216704,50899,2.0
1725207377.3733265,51094,1.0
1725207378.6788533,51468,-2.0
1725207379.734107,51797,-2.0
1725207380.238318,51930,-2.0
1725207380.259117,51936,-2.0
1725207380.307901,51950,-2.0
1725207380.380016,51971,-2.0
1725207380.5211384,52013,-1.600000023841858
1725207381.2535841,52229,1.0
1725207381.3673246,52263,1.5999999046325684
1725207381.664703,52352,2.0
1725207381.7048829,52364,2.0
1725207381.8227546,52399,2.0
1725207382.2937703,52539,-1.2000000476837158
1725207382.3221934,52547,-1.600000023841858
1725207382.640942,52641,-0.6000000238418579
1725207382.7347865,52666,2.0
1725207383.8083427,52967,1.2000000476837158
1725207384.2716825,53082,-2.0
1725207384.8550363,53254,-2.0
1725207386.1029918,53623,-0.3999999761581421
1725207386.7545445,53810,-2.0
1725207387.332282,53982,-2.0
1725207387.5276148,54041,-2.0
1725207387.9311948,54147,-2.0
1725207388.9614682,54458,-2.0
1725207389.3922167,54588,2.0
1725207389.40547,54592,2.0
1725207389.449441,54605,2.0
1725207390.0614195,54766,2.0
1725207391.0709403,55065,-2.0
1725207391.1155963,55079,-2.0
1725207391.2475235,55120,-0.20000004768371582
1725207391.3368914,55148,-2.0
1725207391.3656874,55157,-1.7999999523162842
1725207391.7008438,55261,-1.600000023841858
1725207392.0430186,55367,-2.0
1725207392.4665313,55499,-2.0
1725207392.7539155,55583,-2.0
1725207392.7644083,55586,-2.0
1725207392.9119692,55629,-2.0
1725207393.210394,55718,-0.6000000238418579
1725207393.7118573,55870,-2.0
1725207394.1332135,55982,-2.0
1725207394.2286294,56011,1.5999999046325684
1725207394.6189394,56132,1.2000000476837158
1725207394.7352958,56168,1.0
1725207394.8722174,56210,2.0
1725207395.1330194,56291,1.4000000953674316
1725207395.7515938,56477,2.0
1725207395.7654088,56481,1.7999999523162842
1725207395.7860284,56487,2.0
1725207396.7891667,56791,-2.0
1725207396.7955348,56793,-2.0
1725207397.2433627,56932,-2.0
1725207397.3298445,56959,-0.6000000238418579
1725207397.691384,57066,1.7999999523162842
1725207398.5343463,57301,2.0
1725207398.92556,57412,1.4000000953674316
1725207399.0569265,57451,1.7999999523162842
1725207400.2258956,57792,2.0
1725207400.584333,57898,1.2000000476837158
1725207400.7405944,57944,2.0
1725207400.8142416,57966,2.0
1725207400.8547664,57978,2.0
1725207401.501637,58170,-2.0
1725207402.2126696,58367,-1.600000023841858
1725207402.3101768,58397,-2.0
1725207402.3354263,58405,-2.0
1725207402.4781263,58447,-2.0
1725207403.0693476,58615,-2.0
1725207403.1994364,58655,-2.0
1725207403.4601505,58730,-1.7999999523162842
1725207403.5814087,58766,-2.0
1725207403.9741619,58865,-2.0
1725207404.6012886,59057,2.0
1725207405.543728,59340,2.0
1725207406.0801525,59485,2.0
1725207406.307008,59553,2.0
1725207407.7088785,59972,1.2000000476837158
1725207407.8062084,60001,-1.0
1725207408.4539075,60179,-2.0
1725207408.784809,60280,-2.0
1725207409.2849488,60431,-1.600000023841858
1725207410.9993093,60958,-2.0
1725207412.0437615,61178,2.0
1725207412.181082,61219,2.0
1725207412.725933,61386,1.7999999523162842
1725207412.7652068,61398,2.0
1725207413.6454632,61660,-2.0
1725207413.856636,61725,-2.0
1725207413.912681,61742,-2.0
1725207414.4426308,61904,-2.0
1725207414.6555645,61969,-2.0
1725207414.7245936,61990,-2.0
1725207414.9351985,62052,2.0
1725207415.0320768,62081,1.2000000476837158
1725207415.9767232,62344,1.2000000476837158
1725207416.1171353,62386,2.0
1725207416.688432,62558,2.0
1725207416.6951954,62560,2.0
1725207417.5490143,62820,2.0
1725207418.1147745,62968,2.0
1725207418.4658833,63071,-1.600000023841858
1725207418.733926,63150,-2.0
1725207419.0523973,63248,-2.0
1725207420.1683984,63568,-0.6000000238418579
1725207420.346685,63622,-1.7999999523162842
1725207420.5604212,63687,-1.600000023841858
1725207421.2839715,63905,-2.0
1725207421.9128535,64091,-2.0
1725207422.036518,64128,-1.7999999523162842
1725207423.2384248,64499,-2.0
1725207423.578342,64598,-0.3999999761581421
1725207423.6817527,64629,-2.0
1725207424.606752,64894,-2.0
1725207424.7179651,64928,-2.0
1725207426.0691333,65325,-2.0
1725207426.2281458,65372,-0.20000004768371582
1725207426.3858154,65417,-2.0
1725207426.4811144,65445,-2.0
1725207426.4916656,65448,-2.0
1725207426.8591843,65558,-2.0
1725207427.2786868,65684,-2.0
1725207427.4024112,65722,-2.0
1725207427.5025773,65753,-1.7999999523162842
1725207427.8035076,65841,-2.0
1725207427.8602626,65858,-1.2000000476837158
1725207428.1766315,65933,-2.0
1725207428.2513332,65956,-2.0
1725207428.3519957,65987,-2.0
1725207428.7741768,66113,1.0
1725207429.096842,66210,2.0
1725207429.1631427,66230,2.0
1725207429.209689,66244,2.0
1725207429.371954,66292,2.0
1725207430.1470866,66509,-2.0
1725207430.5589325,66633,2.0
1725207430.625168,66652,1.4000000953674316
1725207430.666782,66664,2.0
1725207430.7217743,66680,2.0
1725207430.7793667,66697,2.0
1725207430.9229105,66739,1.2000000476837158
1725207430.9325857,66742,1.7999999523162842
1725207431.056903,66780,2.0
1725207432.127397,67090,2.0
1725207432.6175148,67237,2.0
1725207432.764186,67281,2.0
1725207433.1393743,67386,1.5999999046325684
1725207433.5985935,67511,-2.0
1725207433.641397,67523,1.5999999046325684
1725207434.719446,67834,2.0
1725207434.8113835,67860,1.7999999523162842
1725207434.9370508,67898,1.4000000953674316
1725207435.2671196,67994,2.0
1725207435.5181086,68069,2.0
1725207435.9901903,68188,1.7999999523162842
1725207436.4067545,68311,2.0
1725207436.6079874,68368,2.0
1725207436.8419156,68438,2.0
1725207436.9050977,68456,2.0
1725207437.350809,68587,1.7999999523162842
1725207437.4614303,68619,1.5999999046325684
1725207437.4747503,68623,2.0
1725207437.6149251,68664,2.0
1725207438.2306492,68826,2.0
1725207439.0423052,69066,-1.7999999523162842
1725207439.0597365,69071,-0.3999999761581421
1725207439.6202269,69234,2.0
1725207439.9635808,69336,2.0
1725207440.271075,69427,2.0
1725207440.3821397,69460,2.0
1725207440.6129549,69529,2.0
1725207440.9852068,69640,0.7999999523162842
1725207441.1022286,69675,1.5999999046325684
1725207441.4703543,69785,2.0
1725207441.5961094,69822,2.0
1725207442.9193106,70195,-1.399999976158142
1725207443.3959434,70339,-2.0
1725207443.4661918,70360,-2.0
1725207444.2250736,70588,2.0
1725207444.2416754,70593,2.0
1725207444.3896482,70637,2.0
1725207444.4334662,70650,1.7999999523162842
1725207444.7329526,70741,2.0
1725207445.1816945,70875,1.2000000476837158
1725207445.4508302,70951,2.0
1725207445.4756699,70958,2.0
1725207445.6728578,71013,-2.0
1725207445.9674299,71081,-2.0
1725207446.2410789,71159,-0.7999999523162842
1725207446.3973086,71206,-2.0
1725207446.5660586,71256,-2.0
1725207446.9059482,71356,-2.0
1725207448.1010346,71694,2.0
1725207448.3491623,71768,2.0
1725207448.4954872,71812,2.0
1725207448.5638814,71833,2.0
1725207448.865621,71923,2.0
1725207449.4583843,72102,-2.0
1725207450.1465335,72289,-2.0
1725207451.0144918,72550,-1.399999976158142
1725207451.1318302,72585,-1.7999999523162842
1725207451.2487838,72620,-0.7999999523162842
1725207451.3403156,72646,-1.399999976158142
1725207452.9409285,73124,1.5999999046325684
1725207453.1997669,73204,2.0
1725207453.3216448,73242,2.0
1725207454.0777314,73453,2.0
1725207454.2071462,73492,1.2000000476837158
1725207454.4468272,73565,-2.0
1725207454.838433,73686,-2.0
1725207455.327365,73838,-2.0
1725207455.4858623,73885,0.40000009536743164
1725207455.5882506,73915,-2.0
1725207455.6113899,73922,-2.0
1725207455.681476,73943,-2.0
1725207456.0422673,74034,1.7999999523162842
1725207456.0487504,74036,1.7999999523162842
1725207456.4297206,74150,2.0
1725207456.5751085,74192,2.0
1725207456.9606352,74306,2.0
